city_id,country,latitude,longitude,name,nr_hotels,timezone_name,timezone_offset
3828211,at,47.6833000183105,14.1167001724243,Hinterberg,1,Europe/Vienna,1
3827944,at,47.5666999816895,14.25,Auf der Leiten,0,Europe/Vienna,1
3827851,at,47.5332984924316,14.25,Moos,0,Europe/Vienna,1
3826241,mx,23.2250003814697,-106.733001708984,El Habal,0,America/Mazatlan,-7
3826209,mx,23.11669921875,-106.067001342773,El Guajolote,0,America/Mazatlan,-7
3826204,mx,23.1833000183105,-106.400001525879,Isla La Piedra,0,America/Mazatlan,-7
3826181,mx,23.4666996002197,-106.217002868652,El Pichilingue,0,America/Mazatlan,-7
3826129,mx,23.5167007446289,-106.5,Puente El Quelite,0,America/Mazatlan,-7
3826106,mx,23.6667003631592,-106.807998657227,Barra de Piaxtla,0,America/Mazatlan,-7
3826104,mx,23.8500003814697,-106.833000183105,Celestino Gasca,1,America/Mazatlan,-7
3825956,mx,24.5666999816895,-107.400001525879,Arbaco,0,America/Mazatlan,-7
3825846,mx,25.3332996368408,-107.791999816895,El Número Tres,0,America/Mazatlan,-7
3825634,mx,25.7166996002197,-109.032997131348,Las Mañepitas,0,America/Mazatlan,-7
3825565,mx,26.2166996002197,-109.067001342773,Poblado Chico,0,America/Mazatlan,-7
3824321,cn,29.4624996185303,118.150001525879,Lingnan Linchang,0,Asia/Shanghai,8
3824289,cn,29.5583000183105,117.887001037598,Xuyuan,0,Asia/Shanghai,8
3824281,cn,29.6457996368408,117.991996765137,Huaqiao,0,Asia/Shanghai,8
3824220,cn,29.6916999816895,118.271003723145,Shizhong,0,Asia/Shanghai,8
3824219,cn,29.7082996368408,118.282997131348,Liyangzhen,0,Asia/Shanghai,8
3824209,cn,29.7667007446289,118.358001708984,Tunguangzhen,0,Asia/Shanghai,8
3824206,cn,29.7311000823975,118.287002563477,Xintan,0,Asia/Shanghai,8
3824187,cn,29.8166999816895,118.266998291016,Shangchanglin,0,Asia/Shanghai,8
3824177,cn,29.875,118.324996948242,Tangmo Chachang,0,Asia/Shanghai,8
3824176,cn,29.9083003997803,118.329002380371,Shuyuan,0,Asia/Shanghai,8
3824175,cn,29.9235992431641,118.283996582031,Chengkan,0,Asia/Shanghai,8
3824174,cn,29.8999996185303,118.25,Shichuan,0,Asia/Shanghai,8
3824106,cn,29.9069004058838,117.990997314453,Dongyuan,0,Asia/Shanghai,8
3824105,cn,29.875,117.938003540039,Qinglingshan,0,Asia/Shanghai,8
3824092,cn,29.9416999816895,117.974998474121,Pingshan,0,Asia/Shanghai,8
3824091,cn,29.9167003631592,117.932998657227,Xianchachang,0,Asia/Shanghai,8
3824090,cn,29.9563999176025,117.908996582031,San-tu,0,Asia/Shanghai,8
3824089,cn,29.92919921875,117.900001525879,Dashitai,0,Asia/Shanghai,8
3824059,cn,30.0291996002197,118.599998474121,Xintian,0,Asia/Shanghai,8
3824055,cn,30.1082992553711,118.787002563477,Dazhang,0,Asia/Shanghai,8
3824051,cn,30.11669921875,118.675003051758,Zhongqiaochuan,0,Asia/Shanghai,8
3824041,cn,30.1583003997803,118.811996459961,Xiaoyao,0,Asia/Shanghai,8
3824007,cn,30.3166999816895,118.532997131348,Huatan,0,Asia/Shanghai,8
3823996,cn,30.0417003631592,118.175003051758,Fangcun,0,Asia/Shanghai,8
3823994,cn,30.0375003814697,118.137001037598,Dalingxia,0,Asia/Shanghai,8
3823985,cn,30.1000003814697,118.199996948242,Kuzhuxi,0,Asia/Shanghai,8
3823984,cn,30.0583000183105,118.166999816895,Zhaixi,0,Asia/Shanghai,8
3823973,cn,30.11669921875,118.25,Sukeng,0,Asia/Shanghai,8
3823972,cn,30.1417007446289,118.237998962402,Beiguanqiao,0,Asia/Shanghai,8
3823970,cn,30.1457996368408,118.166999816895,Beihaibinguan,0,Asia/Shanghai,8
3823949,cn,30.23041,118.1602,Gengcheng,0,Asia/Shanghai,8
3823934,cn,30.3292007446289,118.003997802734,Miaoxia,0,Asia/Shanghai,8
3823932,cn,30.0167007446289,117.967002868652,Lucun,0,Asia/Shanghai,8
3823852,cn,30.3332996368408,119.150001525879,Liyucun,0,Asia/Shanghai,8
3823753,cn,30.5832996368408,118.900001525879,Xikengwu,0,Asia/Shanghai,8
3823745,cn,30.6000003814697,118.612998962402,Tingxi,0,Asia/Shanghai,8
3823731,cn,30.6457996368408,118.608001708984,Aimin,0,Asia/Shanghai,8
3823728,cn,30.6583003997803,118.567001342773,Taipingkeng,0,Asia/Shanghai,8
3823718,cn,30.3582992553711,118.061996459961,Pinghuzhen,0,Asia/Shanghai,8
3823692,cn,30.49169921875,118.041999816895,Shengcun,0,Asia/Shanghai,8
3823680,cn,30.5167007446289,118.032997131348,Zhaji,0,Asia/Shanghai,8
3823677,cn,30.5958003997803,118.391998291016,Huangjianao,0,Asia/Shanghai,8
3823643,cn,30.4041996002197,117.991996765137,Shangwenlou,0,Asia/Shanghai,8
3823625,cn,30.4582996368408,117.532997131348,Dalongshan,0,Asia/Shanghai,8
3823608,cn,30.5457992553711,117.866996765137,Zhubei,0,Asia/Shanghai,8
3823607,cn,30.5417003631592,117.791999816895,Jiuhua,0,Asia/Shanghai,8
3823584,cn,30.63330078125,117.866996765137,Chengdong,0,Asia/Shanghai,8
3822427,cn,33.488899230957,117.900001525879,Duzhuang,1,Asia/Shanghai,8
3822145,cn,34.0416984558105,117.092002868652,Zhaolou,0,Asia/Shanghai,8
3822081,mx,19.25,-104.567001342773,Cihuatlán,1,America/Mexico_City,-6
3822080,mx,19.3166999816895,-104.916999816895,Tecuán,0,America/Mexico_City,-6
3822024,mx,20.7833003997803,-105.166999816895,Sonoral,0,America/Mazatlan,-7
3820328,ru,57.2644004821777,34.8349990844727,Tveretskiy,0,Europe/Moscow,3
3820147,ru,57.1232986450195,34.9467010498047,Kryukovo,0,Europe/Moscow,3
3820061,ru,57.1688995361328,34.8513984680176,Dityatkino,0,Europe/Moscow,3
3819802,cn,30.1056003570557,116.713996887207,Jiangta,0,Asia/Shanghai,8
3819712,cn,30.5305995941162,117.106002807617,Renyuexing,0,Asia/Shanghai,8
3819702,cn,30.5417003631592,117.041999816895,Xiaokeng,0,Asia/Shanghai,8
3819695,cn,30.5694007873535,117.053001403809,Shaqiao,0,Asia/Shanghai,8
3819694,cn,30.5916996002197,117.005996704102,Dalongshanzhen,0,Asia/Shanghai,8
3819595,cn,30.625,116.541999816895,Gaoji,0,Asia/Shanghai,8
3819588,cn,30.6639003753662,116.571998596191,Pengling,0,Asia/Shanghai,8
3819491,cn,30.6693992614746,116.502998352051,Wangjialaowu,0,Asia/Shanghai,8
3819359,cn,31.24169921875,117.305999755859,Chenguang,0,Asia/Shanghai,8
3819330,cn,31.0527992248535,116.967002868652,Wangguolu,1,Asia/Shanghai,8
3819271,cn,31.3027992248535,116.766998291016,Xiaziwan,0,Asia/Shanghai,8
3819217,cn,31.5972003936768,117.491996765137,Weijiachong,0,Asia/Shanghai,8
3819119,cn,31.6944007873535,117.067001342773,Luxijing,0,Asia/Shanghai,8
3819110,cn,31.7138996124268,117.011001586914,Xianshiliaochang,0,Asia/Shanghai,8
3819107,cn,31.74169921875,117.266998291016,Wangdaying,4,Asia/Shanghai,8
3819106,cn,31.761100769043,117.217002868652,Wanglinying,0,Asia/Shanghai,8
3819104,cn,31.738899230957,117.178001403809,Sanshigang,2,Asia/Shanghai,8
3819095,cn,31.7667007446289,117.317001342773,Luogang,2,Asia/Shanghai,8
3819092,cn,31.7861003875732,117.224998474121,Shibagang,1,Asia/Shanghai,8
3819091,cn,31.7693996429443,117.161003112793,Lianlianba,0,Asia/Shanghai,8
3819090,cn,31.7943992614746,117.138999938965,Chang'an,0,Asia/Shanghai,8
3819086,cn,31.8222007751465,117.261001586914,Nanqi,2,Asia/Shanghai,8
3819084,cn,31.8278007507324,117.150001525879,Dayinggang,1,Asia/Shanghai,8
3819080,cn,31.8332996368408,117.40299987793,Longtang,1,Asia/Shanghai,8
3819074,cn,31.8917007446289,117.303001403809,Qilitangzhen,1,Asia/Shanghai,8
3819063,cn,31.9027996063232,117.266998291016,Xinghuacunzhen,0,Asia/Shanghai,8
3819059,cn,31.9221992492676,117.081001281738,Jinwanzi,0,Asia/Shanghai,8
3819054,cn,31.9528007507324,117.263999938965,Shibagang,0,Asia/Shanghai,8
3819048,cn,31.9944000244141,117.442001342773,Zhengxiaohe,0,Asia/Shanghai,8
3819035,cn,31.6667003631592,116.553001403809,Ershilidun,0,Asia/Shanghai,8
3819024,cn,31.7028007507324,116.52799987793,Jindazhuang,0,Asia/Shanghai,8
3819016,cn,31.75830078125,116.557998657227,Chengdong,0,Asia/Shanghai,8
3819014,cn,31.747200012207,116.513999938965,Wangchenggang,0,Asia/Shanghai,8
3818967,cn,31.9528007507324,116.974998474121,Tangfangying,0,Asia/Shanghai,8
3818936,cn,32.0416984558105,117.233001708984,Shaogang,0,Asia/Shanghai,8
3818240,cy,35.144401550293,32.8039016723633,Yedidalga,0,Asia/Nicosia,2
3816110,at,47.6500015258789,13.7666997909546,Hinterposern,0,Europe/Vienna,1
3816094,at,47.6419,13.66575,Pichlern,0,Europe/Vienna,1
3816074,at,47.6500015258789,13.6167001724243,Kröß,0,Europe/Vienna,1
3816027,at,47.63330078125,13.6332998275757,Edt,0,Europe/Vienna,1
3816024,at,47.63330078125,13.6167001724243,Gschwandt,0,Europe/Vienna,1
3816022,at,47.63330078125,13.6000003814697,Steinach,0,Europe/Vienna,1
3816015,at,47.61669921875,13.8332996368408,Archkogel,1,Europe/Vienna,1
3816006,at,47.61669921875,13.8000001907349,Reith,0,Europe/Vienna,1
3816001,at,47.61669921875,13.7833003997803,Praunfalk,0,Europe/Vienna,1
3815993,at,47.61669921875,13.75,Helmbichl,1,Europe/Vienna,1
3815970,at,47.61669921875,13.6332998275757,Mühlau,0,Europe/Vienna,1
3815956,at,47.5999984741211,13.8166999816895,Anger,1,Europe/Vienna,1
3815922,at,47.5833015441895,13.8332996368408,Radling,0,Europe/Vienna,1
3813082,ir,37.9333000183105,46.0999984741211,Bāvīl-e ‘Olyā,0,Asia/Tehran,4
3812850,cy,35.1542015075684,32.57080078125,Palyambela,0,Asia/Nicosia,2
3812743,cy,35.1330986022949,32.5231018066406,Nea Dimmata,0,Asia/Nicosia,2
3811696,cy,34.8541984558105,32.3708000183105,Maa,4,Asia/Nicosia,2
3811461,xy,35.1208000183105,33.9583015441895,Ayia Trias,0,Asia/Nicosia,2
3811443,cy,34.9791984558105,33.9124984741211,Zeybekköy,0,Asia/Nicosia,2
3811048,xy,35.5833015441895,34.4166984558105,Panayia Apakou,0,Asia/Nicosia,2
3811032,xy,35.6082992553711,34.375,Ayia Trias,2,Asia/Nicosia,2
3810996,xy,35.5833015441895,34.3125,Selenias,1,Asia/Nicosia,2
3810935,ru,52.9944000244141,158.764007568359,Dolinovka,0,Asia/Kamchatka,12
3810911,ru,52.9500007629395,158.667007446289,Zavoyko,0,Asia/Kamchatka,12
3810873,ru,52.9305992126465,158.40299987793,Vilyuchinsk,0,Asia/Kamchatka,12
3810858,ru,52.9388999938965,158.231002807617,Termal'nyy,0,Asia/Kamchatka,12
3810533,mx,25.4500007629395,-102.150001525879,Ejido Parras,0,America/Monterrey,-6
3809527,xy,35.375,33.7042007446289,Ayios Nikolaos,0,Asia/Nicosia,2
3809395,xy,35.3250007629395,33.50830078125,Ayios Yeoryios,1,Asia/Nicosia,2
3809393,xy,35.3333015441895,33.5,Alakati,0,Asia/Nicosia,2
3809238,xy,35.3417015075684,33.30419921875,Ayia Varvara,1,Asia/Nicosia,2
3809209,xy,35.3457984924316,33.2792015075684,Ayios Yeoryios,1,Asia/Nicosia,2
3809179,kz,50.4249992370605,80.2917022705078,Zheleznodorozhnyy,0,Asia/Almaty,6
3809170,kz,50.38330078125,80.2332992553711,Komsomolʼskiy,0,Asia/Almaty,6
3809082,xy,35.3541984558105,33.1833000183105,Ayia Varvara,0,Asia/Nicosia,2
3808638,ir,26.8743991851807,56.0041999816895,Tomsenatī,0,Asia/Tehran,4
3806688,cn,30.1833000183105,116.133003234863,Yinwan,0,Asia/Shanghai,8
3806615,cn,30.4666996002197,116.317001342773,Chituling,1,Asia/Shanghai,8
3806614,cn,30.4582996368408,116.300003051758,Chalu,0,Asia/Shanghai,8
3806593,cn,37.6899404037059,112.749618530273,Jinzhong,10,Asia/Shanghai,8
3806520,cn,30.7332992553711,116.458000183105,Tianzhushanzhen,0,Asia/Shanghai,8
3806517,cn,30.75830078125,116.407997131348,Miaowan,0,Asia/Shanghai,8
3806485,cn,30.88330078125,116.116996765137,Changwu,0,Asia/Shanghai,8
3806476,cn,30.9416999816895,116.416999816895,Gelaowu,0,Asia/Shanghai,8
3806451,cn,30.8250007629395,115.900001525879,Jiangjiadun,0,Asia/Shanghai,8
3806417,cn,31.13330078125,116.150001525879,Hongjiafan,0,Asia/Shanghai,8
3806381,cn,31.13330078125,115.766998291016,Baimazhailinchang,0,Asia/Shanghai,8
3806376,cn,31.2082996368408,115.817001342773,Xiaohekan,0,Asia/Shanghai,8
3806375,cn,31.1749992370605,115.766998291016,Nanhe'ao,0,Asia/Shanghai,8
3806373,cn,31.25,115.932998657227,Meihe,0,Asia/Shanghai,8
3806371,cn,31.2332992553711,115.75,Liushici,0,Asia/Shanghai,8
3806364,cn,31.2332992553711,115.567001342773,Xizhuang,0,Asia/Shanghai,8
3806197,cn,31.5832996368408,115.467002868652,Shangdian,0,Asia/Shanghai,8
3806184,cn,31.75,116.432998657227,Shiliqiao,0,Asia/Shanghai,8
3806112,cn,31.7000007629395,115.983001708984,Qupu,1,Asia/Shanghai,8
3806098,cn,31.7667007446289,115.900001525879,Sundazhuang,0,Asia/Shanghai,8
3806096,cn,31.7749996185303,115.833000183105,Yangguanchong,0,Asia/Shanghai,8
3806089,cn,31.8416996002197,115.916999816895,Sifangtang,1,Asia/Shanghai,8
3806087,cn,31.88330078125,115.949996948242,Sungang,0,Asia/Shanghai,8
3805273,ir,34.61669921875,49.86669921875,Kangarān,0,Asia/Tehran,4
3805082,cn,32.6571998596191,119.012001037598,Chenzhuang,0,Asia/Shanghai,8
3805047,cn,32.4388999938965,118.428001403809,Xinhe,1,Asia/Shanghai,8
3805024,cn,32.5360984802246,118.113998413086,Xitao,0,Asia/Shanghai,8
3804945,cn,32.5222015380859,117.72200012207,Dingdong,0,Asia/Shanghai,8
3804936,cn,32.5611000061035,117.699996948242,Shilipu,1,Asia/Shanghai,8
3804874,cn,32.4416999816895,117.192001342773,Weihu,0,Asia/Shanghai,8
3804828,cn,32.6817016601562,119.037002563477,Qiujiawan,1,Asia/Shanghai,8
3804807,cn,32.7308006286621,118.995002746582,Huchengqiao,1,Asia/Shanghai,8
3804744,cn,32.739200592041,118.435997009277,Kao-t'ang-tzu,0,Asia/Shanghai,8
3804726,cn,32.8027992248535,118.022003173828,Xiaoxugang,0,Asia/Shanghai,8
3804664,cn,32.855598449707,117.585998535156,Wulimiao,0,Asia/Shanghai,8
3804658,cn,32.8917007446289,117.567001342773,Shanhoujie,0,Asia/Shanghai,8
3804592,cn,32.88330078125,117.456001281738,Lilou,0,Asia/Shanghai,8
3804568,cn,32.9693984985352,117.189002990723,Wuchazhen,2,Asia/Shanghai,8
3804520,cn,33.1194000244141,117.872001647949,Jingang,1,Asia/Shanghai,8
3804389,cn,33.3306007385254,117.352996826172,Qiaokou,2,Asia/Shanghai,8
3803670,ir,37.9832992553711,46.7332992553711,Alvar,0,Asia/Tehran,4
3802218,ir,34.2971992492676,47.0163993835449,Ḩājjī ‘Azīz-e Cheshmeh Sefīd,0,Asia/Tehran,4
3800560,kz,49.4500007629395,82.5500030517578,Algabas,0,Asia/Almaty,6
3797318,mx,23.8166999816895,-104.032997131348,General Gabriel Hernandez,0,America/Monterrey,-6
3797257,mx,23.8166999816895,-105.217002868652,Los Alamillos,0,America/Monterrey,-6
3797181,mx,24.0167007446289,-104.616996765137,Benito Juarez,0,America/Monterrey,-6
3797175,mx,24.1000003814697,-104.699996948242,Los Arcos,0,America/Monterrey,-6
3795074,at,47.4667015075684,13.1833000183105,Imlau,1,Europe/Vienna,1
3795032,at,47.4500007629395,13.2333002090454,Mühlbach,0,Europe/Vienna,1
3794953,at,47.4166984558105,13.3166999816895,Pirnitz,0,Europe/Vienna,1
3794951,at,47.4166984558105,13.3166999816895,Sonnberg,0,Europe/Vienna,1
3794796,at,47.38330078125,13.1167001724243,Grünholzer,3,Europe/Vienna,1
3794772,at,47.36669921875,13.1999998092651,Altach,0,Europe/Vienna,1
3794750,at,47.3499984741211,13.3332996368408,Daar,1,Europe/Vienna,1
3794729,at,47.3499984741211,13.2333002090454,Vordereben,0,Europe/Vienna,1
3794691,at,47.3333015441895,13.3000001907349,Fürbach,0,Europe/Vienna,1
3794689,at,47.3333015441895,13.3000001907349,Goldanger,0,Europe/Vienna,1
3794684,at,47.3333015441895,13.2666997909546,Gersbach,0,Europe/Vienna,1
3794678,at,47.3333015441895,13.25,Hallmoos,2,Europe/Vienna,1
3794675,at,47.3333015441895,13.2333002090454,Straß,0,Europe/Vienna,1
3794664,at,47.3333015441895,13.1999998092651,Grub,1,Europe/Vienna,1
3794649,at,47.3333015441895,13.1167001724243,Großhöch,0,Europe/Vienna,1
3794645,at,47.3333015441895,13.1167001724243,Rain,0,Europe/Vienna,1
3794640,at,47.3333015441895,13.0832996368408,Enkerbichl,0,Europe/Vienna,1
3794638,at,47.3166999816895,13.3166999816895,Hofmarkt,0,Europe/Vienna,1
3794617,at,47.3166999816895,13.1999998092651,Alpendorf,4,Europe/Vienna,1
3794616,at,47.3166999816895,13.1833000183105,Niederuntersberg,0,Europe/Vienna,1
3794615,at,47.3166999816895,13.1667003631592,Wiederriesen,0,Europe/Vienna,1
3794603,at,47.3166999816895,13.0832996368408,Altenhof,0,Europe/Vienna,1
3794562,at,47.2999992370605,13.0832996368408,Maierhof,0,Europe/Vienna,1
3794561,at,47.2999992370605,13.0832996368408,Buchbergdörfl,0,Europe/Vienna,1
3794558,at,47.27811,13.31876,Kleinarl,59,Europe/Vienna,1
3791765,cn,32.5583000183105,116.782997131348,Majiaxu,1,Asia/Shanghai,8
3791761,cn,32.5583000183105,116.567001342773,Jiaoganghunongchang,0,Asia/Shanghai,8
3791760,cn,32.5833015441895,116.983001708984,Sanhe,1,Asia/Shanghai,8
3791744,cn,32.3499984741211,116.300003051758,Qinglongmen,1,Asia/Shanghai,8
3791681,cn,32.625,116.25,Yinghe,0,Asia/Shanghai,8
3791673,cn,32.6500015258789,116.282997131348,Zhanjiagang,0,Asia/Shanghai,8
3791667,cn,32.6582984924316,116.241996765137,Jingzhuang,1,Asia/Shanghai,8
3791601,cn,32.6500015258789,115.599998474121,Chengjiao,0,Asia/Shanghai,8
3791571,cn,32.7000007629395,116.75,Dashanzhen,1,Asia/Shanghai,8
3791177,cn,33.2332992553711,116.550003051758,Zhuangzhou,0,Asia/Shanghai,8
3791115,cn,33.13330078125,116.217002868652,Shuangqiao,0,Asia/Shanghai,8
3791100,cn,33.1749992370605,116.217002868652,Donglaozhai,0,Asia/Shanghai,8
3791010,cn,33.1500015258789,115.650001525879,Balipu,1,Asia/Shanghai,8
3790997,cn,33.1916999816895,115.616996765137,Yuzhuang,0,Asia/Shanghai,8
3790945,cn,33.0332984924316,115.282997131348,Jinzhuang,1,Asia/Shanghai,8
3790910,cn,33.2832984924316,115.416999816895,Xiaosongzhuang,2,Asia/Shanghai,8
3788953,cn,33.5666999816895,115.449996948242,Gaoqiao,0,Asia/Shanghai,8
3788775,cn,34.0167007446289,116.949996948242,Wutong,0,Asia/Shanghai,8
3788745,cn,34.1666984558105,116.949996948242,Mengzhuang,0,Asia/Shanghai,8
3788634,cn,34.4500007629395,116.317001342773,Huanglou,0,Asia/Shanghai,8
3785634,ir,36.3333015441895,59.4160995483398,Now Chāh,0,Asia/Tehran,4
3784215,at,48.78465,15.97455,Mitterretzbach,1,Europe/Vienna,1
3783722,mx,28.11669921875,-115.166999816895,Cedros,0,America/Tijuana,-8
3783714,mx,28.0666999816895,-112.983001708984,Santa Bárbara,0,America/Mazatlan,-7
3783512,mx,30.86669921875,-114.717002868652,Don Pancho,0,America/Tijuana,-8
3783485,mx,30.8500003814697,-116.067001342773,Camalú,0,America/Tijuana,-8
3783476,mx,31.1499996185303,-114.900001525879,La Ponderosa,0,America/Tijuana,-8
3783447,mx,31,-116.233001708984,Héroes de Chapultepec,0,America/Tijuana,-8
3783387,mx,31.4500007629395,-116.550003051758,Campo de Enmedio,0,America/Tijuana,-8
3783381,mx,31.61669921875,-116.432998657227,Uruapán,0,America/Tijuana,-8
3783380,mx,31.5832996368408,-116.666999816895,Coronel Esteban Cantú,0,America/Tijuana,-8
3783356,mx,31.9832992553711,-116.317001342773,Yaqui,0,America/Tijuana,-8
3783351,mx,31.7166996002197,-116.616996765137,Nacionalista,0,America/Tijuana,-8
3783350,mx,31.7166996002197,-116.666999816895,La Joya,0,America/Mexico_City,-6
3783349,mx,31.7332992553711,-116.717002868652,La Bufadora,0,America/Tijuana,-8
3783348,mx,31.75,-116.550003051758,Tres Palmas,0,America/Tijuana,-8
3783347,mx,31.7667007446289,-116.583000183105,San Fernando,0,America/Tijuana,-8
3783346,mx,31.7667007446289,-116.616996765137,Torry,0,America/Tijuana,-8
3783344,mx,31.7999992370605,-116.616996765137,El Naranjo,0,America/Tijuana,-8
3783342,mx,31.86669921875,-116.666999816895,La Playita,0,America/Tijuana,-8
3783341,mx,31.88330078125,-116.682998657227,Villa del Mar,0,America/Tijuana,-8
3783339,mx,31.88330078125,-116.550003051758,Cimsari,0,America/Tijuana,-8
3783337,mx,31.9167003631592,-116.383003234863,El Espantado,0,America/Tijuana,-8
3783334,mx,31.8999996185303,-116.733001708984,San Miguel,0,America/Tijuana,-8
3783333,mx,31.9333000183105,-116.650001525879,San Antonio de las Minas,1,America/Tijuana,-8
3783332,mx,31.9333000183105,-116.717002868652,San Felipe,0,America/Tijuana,-8
3783328,mx,31.9500007629395,-116.650001525879,Villa de Juárez,2,America/Tijuana,-8
3783327,mx,32,-116.650001525879,Las Palmas,2,America/Tijuana,-8
3783326,mx,31.9666996002197,-116.75,Bonito,0,America/Tijuana,-8
3783298,mx,32.0050010681152,-116.68399810791,San Marcos,2,America/Tijuana,-8
3783297,mx,32.0133018493652,-116.672996520996,San Marcos,1,America/Tijuana,-8
3783294,mx,32.0931015014648,-116.572998046875,Francisco Zarco,0,America/Tijuana,-8
3783277,mx,32.1194000244141,-116.88500213623,La Fonda,0,America/Tijuana,-8
3783276,mx,32.1369018554688,-116.888999938965,Plaza Santa María,0,America/Tijuana,-8
3783274,mx,32.1556015014648,-116.897003173828,Campo López,0,America/Tijuana,-8
3783271,mx,32.2200012207031,-116.916999816895,Primo Tapia,0,America/Tijuana,-8
3783268,mx,32.2832984924316,-116.949996948242,Las Gaviotas,0,America/Tijuana,-8
3783267,mx,32.2832984924316,-117.050003051758,Popotla,0,America/Tijuana,-8
3783257,mx,32.4667015075684,-116.067001342773,Bella Vista,0,America/Tijuana,-8
3783245,mx,32.4667015075684,-116.366996765137,Santa Verónica,0,America/Tijuana,-8
3783230,mx,32.4000015258789,-117.050003051758,Plan Libertador,0,America/Tijuana,-8
3783229,mx,32.4000015258789,-117.067001342773,Los Cuatro Hermanos,0,America/Tijuana,-8
3783227,mx,32.38330078125,-117.067001342773,Santa Mónica Sur,0,America/Tijuana,-8
3783224,mx,32.5167007446289,-116.849998474121,Matamoros,0,Europe/Sofia,2
3782984,mx,32.2868995666504,-115.105003356934,Guadalupe Victoria,0,America/Tijuana,-8
3782943,mx,35.61669921875,-114.833000183105,Cinco de Mayo,0,America/Los_Angeles,-8
3781163,kz,49.9467010498047,82.6635971069336,Posëlok Imeni Krasina,0,Asia/Almaty,6
3781150,kz,49.93166,82.57651,Menovnoye,0,Asia/Almaty,6
3781147,kz,49.9763984680176,82.560302734375,Oktyabrʼsk,0,Asia/Almaty,6
3778703,ye,15.9333000183105,43.5332984924316,Al Marārī,0,Asia/Riyadh,3
3778640,ye,17.0499992370605,43.25,Ghāmir,0,Asia/Riyadh,3
3778557,ru,56.854233,36.697404,Pervoye Maya,1,Europe/Moscow,3
3778551,ru,57.2793998718262,33.0013999938965,Sal'nikovshchina,0,Europe/Moscow,3
3778537,ru,57.253101348877,33.1236000061035,Tverdyakino,0,Europe/Moscow,3
3778531,ru,57.2393989562988,33.1542015075684,Glubochitsa,0,Europe/Moscow,3
3778528,ru,57.2378005981445,33.0717010498047,Svetlitsa,0,Europe/Moscow,3
3778525,ru,57.2310981750488,33.0800018310547,Lyapino,0,Europe/Moscow,3
3778523,ru,57.2289009094238,33.0746994018555,Peski,0,Europe/Moscow,3
3778514,ru,57.20241,33.00469,Zarech'ye,0,Europe/Moscow,3
3778508,ru,57.1857986450195,33.1666984558105,Pogoreloye,0,Europe/Moscow,3
3778490,ru,57.1343994140625,33.0355987548828,Zhulevo,0,Europe/Moscow,3
3778481,ru,57.1128005981445,33.1949996948242,Gorbovka,0,Europe/Moscow,3
3778478,ru,57.1088981628418,33.2167015075684,Kalishche,0,Europe/Moscow,3
3778472,ru,57.0974998474121,33.2644004821777,Rogozha,0,Europe/Moscow,3
3778464,ru,57.0833015441895,33.2752990722656,Ostsy,0,Europe/Moscow,3
3778461,ru,57.0786018371582,33.1194000244141,Petrikovo,0,Europe/Moscow,3
3778458,ru,57.0625,33.2938995361328,Panyuki,0,Europe/Moscow,3
3778440,ru,56.989200592041,33.3157997131348,Urevy,0,Europe/Moscow,3
3778423,ru,56.9300003051758,33.187198638916,Koshelevo,0,Europe/Moscow,3
3778392,ru,56.8408012390137,33.5592002868652,Manukhino,0,Europe/Moscow,3
3777837,ru,57.878,35.0042,Udomlya,0,Europe/Moscow,3
3777832,ru,57.874698638916,34.010799407959,Zamost'ye,0,Europe/Moscow,3
3777821,ru,57.8605995178223,34.253101348877,Dudino,0,Europe/Moscow,3
3777755,ru,57.7710990905762,34.9117012023926,Ivanovskoye,0,Europe/Moscow,3
3777734,ru,57.7463989257812,34.2458000183105,Bel'skiy,0,Europe/Moscow,3
3777714,ru,57.7214012145996,34.4589004516602,Valentinovka,0,Europe/Moscow,3
3777703,ru,57.7125015258789,34.8316993713379,Prokhorovo,0,Europe/Moscow,3
3777698,ru,57.7071990966797,34.2467002868652,Zaluch'ye,0,Europe/Moscow,3
3777537,ru,57.3577995300293,34.4300003051758,Bukholovo,0,Europe/Moscow,3
3777536,ru,57.3567008972168,34.3692016601562,Zaborov'ye,0,Europe/Moscow,3
3777024,ru,57.9383010864258,33.2467002868652,Korotsko,0,Europe/Moscow,3
3777015,ru,57.9394,33.24633,Korotsko,0,Europe/Moscow,3
3777013,ru,57.9253005981445,33.5511016845703,Ryadchino,0,Europe/Moscow,3
3776939,ru,57.728099822998,33.0066986083984,Nikol'skoye,0,Europe/Moscow,3
3776935,ru,57.7230987548828,33.0638999938965,Simanikha,1,Europe/Moscow,3
3776934,ru,57.7181015014648,33.0153007507324,Paberezh'ye,0,Europe/Moscow,3
3776908,ru,57.6394004821777,33.7106018066406,Uzmen',0,Europe/Moscow,3
3776868,ru,57.4841995239258,33.005298614502,Pererva,0,Europe/Moscow,3
3776864,ru,57.4719009399414,33.0231018066406,Vysokaya Gora,1,Europe/Moscow,3
3776857,ru,57.4533004760742,33.0619010925293,Ostrov,0,Europe/Moscow,3
3776848,ru,57.435001373291,33.9002990722656,Kommuna,0,Europe/Moscow,3
3776838,ru,57.4199981689453,33.0705986022949,Orlovo,0,Europe/Moscow,3
3771318,kz,49.7860984802246,73.1110992431641,Fëdorovka,0,Asia/Almaty,6
3767618,ir,38.9500007629395,44.6666984558105,Varnā Kand,0,Asia/Tehran,4
